SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Bradwell,,BR07,UMK-Unpasteurised Milk,22/06/2022,22-895,NA,NA,<1.9,16±1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56±4.8,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.04,<0.03,<0.21,<0.03,NA,<0.06,NA,<0.04,<0.02,<0.19,<0.08,<0.12,NA
Bradwell,,BR07,UMK-Unpasteurised Milk,07/09/2022,22-1351,NA,NA,<2.0,23±2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.11,<0.11,<0.09,<0.33,<0.05,NA,<0.08,NA,<0.03,<0.05,<0.45,<0.13,<0.11,NA
Bradwell,,BR07,UMK-Unpasteurised Milk,04/01/2023,22-1965,NA,NA,<5.3,25±2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.11,<0.11,<0.09,<0.32,<0.05,NA,<0.08,NA,<0.03,<0.05,<0.24,<0.13,<0.11,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,09/03/2022,22-352,NA,NA,<2.2,16±1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.0,NA,NA,NA,NA,<0.04,NA,<0.04,<0.05,<0.07,<0.04,<0.27,<0.05,NA,<0.08,NA,<0.05,<0.03,<0.18,<0.11,<0.09,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,08/06/2022,22-785,NA,NA,6.6±6.6,19±1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.5,NA,NA,NA,NA,<0.04,NA,<0.05,<0.11,<0.07,<0.05,<0.31,<0.05,NA,<0.08,NA,<0.04,<0.03,<0.21,<0.12,<0.11,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,07/09/2022,22-1361,NA,NA,<2.1,12±1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63±5.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.14,<0.13,<0.12,<0.43,<0.07,NA,<0.13,NA,<0.04,<0.04,<0.24,<0.16,<0.11,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,28/12/2022,22-1971,NA,NA,<2.2,26±2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±3.9,NA,NA,NA,NA,<0.04,NA,<0.07,<0.12,<0.12,<0.10,<0.37,<0.05,NA,<0.09,NA,<0.03,<0.04,<0.34,<0.13,<0.19,NA
Bradwell,,CROP,CAB - Cabbage,16/02/2022,22-224,NA,NA,<2.0,17±1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160±11,NA,NA,NA,NA,<0.06,NA,<0.08,<0.07,<0.12,<0.07,<0.53,<0.08,NA,<0.17,NA,<0.06,<0.06,<0.41,<0.19,<0.24,NA
Bradwell,,CROP,LGS - Lucerne or Grass,20/05/2022,22-695,NA,NA,<2.3,20±1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110±7.2,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.11,<0.04,<0.29,<0.04,NA,<0.09,NA,<0.03,<0.03,<0.18,<0.14,<0.09,NA
Bradwell,Blackwater Estuary,,OYY - Oysters,19/01/2022,22-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00025±0.000053,NA,0.00079±0.00015,0.000057±0.000065,0.0014±0.00014,0.000018±0.000020,34±2.9,<0.90,<0.05,<0.04,<0.06,<0.05,<0.11,<0.07,<0.09,<0.12,<0.08,<0.47,<0.07,<0.16,<0.12,<1.0,<0.08,<0.05,<0.47,<0.15,<0.14,<0.17
Bradwell,PLZ,,SKR - Skates/rays,31/03/2022,22-451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75±5.3,<2.4,<0.06,<0.04,<0.10,<0.06,<0.17,<0.09,<0.23,<0.20,<0.19,<0.55,<0.09,<0.27,<0.14,ND,<0.07,<0.06,<0.32,<0.19,<0.13,<0.17
Bradwell,Tollesbury Saltmarsh,,SAM - Samphire,15/09/2022,22-1401,NA,NA,NA,NA,NA,NA,NA,<0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29±2.6,<5.1,<0.05,<0.04,<0.12,<0.05,<0.24,<0.10,<0.21,<0.18,<0.16,<0.49,<0.07,<0.25,<0.12,ND,<0.09,<0.10,<0.30,<0.15,<0.13,<0.17
Bradwell,West Mersea,,LBE - European lobster,27/04/2022,22-571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68±4.8,<0.98,<0.04,<0.04,<0.06,<0.04,<0.10,<0.06,<0.10,<0.12,<0.09,<0.44,<0.06,<0.13,<0.11,<1.9,<0.05,<0.05,<0.30,<0.13,<0.14,<0.19
Capenhurst,,CA00,UMK-Unpasteurised Milk,22/07/2022,22-1087,NA,NA,NA,NA,NA,NA,NA,<0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA00,UMK-Unpasteurised Milk,24/01/2023,22-2015,NA,NA,NA,NA,NA,NA,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,02/03/2022,22-287,NA,NA,<5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,01/06/2022,22-749,NA,NA,<2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,14/08/2022,22-1384,NA,NA,<6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,07/12/2022,22-1998,NA,NA,<5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,02/03/2022,22-289,NA,NA,<2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,01/06/2022,22-750,NA,NA,<2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,14/09/2022,22-1386,NA,NA,<2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,07/12/2022,22-1999,NA,NA,<5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CROP,BRT - Beetroot,12/10/2022,22-1549,NA,NA,NA,NA,NA,NA,NA,<0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CROP,SIL - Silage,02/09/2022,22-1317,NA,NA,NA,NA,NA,NA,NA,0.27±0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,Liverpool Bay,,MUS - Blue (edible) mussel,19/01/2022,22-62,NA,NA,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18±3.8,<2.3,<0.12,<0.09,<0.15,<0.12,<0.43,<0.18,<0.17,<0.59,<0.19,<1.1,<0.16,<0.40,<0.29,<3.3,<0.12,1.4±0.21,<0.69,<0.35,<0.33,2.8±0.58
Capenhurst,Liverpool Bay,,PLE - European plaice,22/11/2022,22-1748,NA,NA,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110±7.7,<0.63,<0.04,<0.04,<0.05,<0.05,<0.10,<0.06,<0.07,<0.10,<0.07,<0.43,<0.06,<0.11,<0.12,<0.37,<0.04,0.86±0.10,<0.29,<0.16,<0.14,<0.34
Capenhurst,R. Dee Cockle,,COC - Common cockle,28/09/2022,22-1474,NA,NA,<25,NA,NA,NA,NA,0.71±0.092,NA,NA,NA,NA,NA,0.043±0.0080,NA,0.61±0.060,ND,0.29±0.024,ND,28±2.7,<1.7,<0.06,<0.03,<0.08,<0.06,<0.17,<0.07,<0.32,<0.31,<0.14,<0.48,<0.08,<0.26,<0.12,ND,<0.04,0.52±0.09,<0.24,<0.17,<0.09,0.62±0.08
Derby,,CROP,BAR - Barley,22/09/2022,22-1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130±10,NA,NA,NA,NA,<0.15,NA,<0.30,<0.91,<0.66,<0.77,<1.5,<0.23,NA,<0.37,NA,<0.15,<0.15,<1.2,<0.44,<0.48,NA
Derby,,CROP,POT - Potato,02/08/2022,22-1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170±15,NA,NA,NA,NA,<0.03,NA,<0.04,<0.05,<0.06,<0.05,<0.26,<0.04,NA,<0.07,NA,<0.04,<0.03,<0.47,<0.10,<0.13,NA
Devonport,,CROP,BAR - Barley,24/08/2022,22-1273,NA,NA,9.9±11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140±11,NA,NA,NA,NA,<0.16,NA,<0.22,<0.27,<0.36,<0.28,<1.4,<0.20,NA,<0.37,NA,<0.27,<0.15,<0.97,<0.45,<0.47,NA
Devonport,,CROP,POT - Potato,25/08/2022,22-1294,NA,NA,<2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260±19,NA,NA,NA,NA,<0.08,NA,<0.06,<0.09,<0.12,<0.08,<0.49,<0.08,NA,<0.14,NA,<0.05,<0.05,<0.25,<0.23,<0.13,NA
Devonport,Lynher Estuary,,USH - Shrimp (unidentified),18/10/2022,22-1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59±4.1,<1.7,<0.04,<0.04,<0.07,<0.04,<0.10,<0.08,<0.13,<0.13,<0.11,<0.41,<0.06,<0.15,<0.11,ND,<0.07,<0.04,<0.29,<0.12,<0.13,<0.18
Devonport,Lynher Estuary,,USH - Shrimp (unidentified),18/10/2022,22-1602,NA,NA,NA,27±5.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,Plymouth Sound,,BWR - Ballan wrasse,09/03/2022,22-311,NA,<25,<25,26±5.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130±8.7,<7.5,<0.07,<0.04,<0.13,<0.07,<0.21,<0.11,<0.31,<0.26,<0.26,<0.64,<0.10,<0.30,<0.14,ND,<0.06,0.12±0.08,<0.36,<0.22,<0.15,<0.16
Devonport,Plymouth Sound,,CRE - Edible crab,09/03/2022,22-310,NA,NA,NA,31±5.8,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82±5.6,<2.7,<0.05,<0.04,<0.08,<0.04,<0.11,<0.09,<0.20,<0.17,<0.15,<0.45,<0.06,<0.18,<0.11,ND,<0.04,<0.04,<0.31,<0.13,<0.14,<0.18
Devonport,R. Lynher,,MUS - Blue (edible) mussel,02/03/2022,22-276,NA,<25,<25,15±3.9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9±2.3,<1.4,<0.07,<0.05,<0.09,<0.07,<0.28,<0.21,<0.22,<0.17,<0.27,<0.67,<0.10,<0.23,<0.17,<2.3,<0.06,<0.09,<0.86,<0.20,<0.19,<0.43
Drigg,,CROP,OAT - Oats,07/09/2022,22-1324,NA,NA,<5.4,100±9.0,NA,NA,0.47±0.051,<0.054,0.50±0.30,NA,NA,NA,NA,0.00015±0.000074,<0.54,0.0032±0.00043,NA,0.0014±0.00024,NA,130±11,NA,NA,NA,NA,<0.21,NA,<0.28,<0.53,<0.56,<0.52,<1.8,<0.27,NA,<0.42,NA,<0.17,0.50±0.30,<0.96,<0.56,<0.39,NA
Drigg,,CROP,POT - Potato,07/09/2022,22-1323,NA,NA,8.8±5.1,6.9±0.66,NA,NA,0.052±0.027,<0.044,0.17±0.054,NA,NA,NA,NA,0.00014±0.000069,<0.53,0.0015±0.00020,NA,0.0014±0.00023,NA,110±7.7,NA,NA,NA,NA,<0.05,NA,<0.06,<0.07,<0.09,<0.06,<0.40,<0.06,NA,<0.09,NA,<0.05,0.17±0.05,<0.25,<0.16,<0.13,NA
Drigg,,DR02,UMK-Unpasteurised Milk,19/01/2022,22-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.05,<0.03,<0.22,<0.03,NA,<0.06,NA,<0.03,0.10±0.03,<0.18,<0.07,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,09/02/2022,22-201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.6,NA,NA,NA,NA,<0.02,NA,<0.03,<0.05,<0.04,<0.03,<0.22,<0.03,NA,<0.06,NA,<0.02,0.09±0.03,<0.17,<0.07,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/03/2022,22-375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.5,NA,NA,NA,NA,<0.04,NA,<0.09,<0.04,<0.06,<0.04,<0.32,<0.04,NA,<0.09,NA,<0.05,0.10±0.05,<0.30,<0.12,<0.19,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/03/2022,22-376,NA,NA,<2.1,16±1.5,NA,NA,0.023±0.016,NA,NA,NA,NA,NA,NA,<0.000047,<0.28,0.000025±0.000022,NA,<0.000047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,13/04/2022,22-520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60±4.8,NA,NA,NA,NA,<0.05,NA,<0.04,<0.10,<0.16,<0.05,<0.39,<0.06,NA,<0.12,NA,<0.04,0.12±0.08,<0.21,<0.16,<0.10,NA
Drigg,,DR02,UMK-Unpasteurised Milk,11/05/2022,22-632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.03,<0.06,<0.04,<0.32,<0.04,NA,<0.09,NA,<0.03,0.15±0.05,<0.30,<0.12,<0.19,NA
Drigg,,DR02,UMK-Unpasteurised Milk,15/06/2022,22-838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.06,<0.03,<0.31,<0.04,NA,<0.08,NA,<0.03,0.13±0.04,<0.20,<0.12,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,15/06/2022,22-839,NA,NA,<2.5,23±2.1,NA,NA,0.015±0.015,NA,NA,NA,NA,NA,NA,<0.000059,<0.25,0.000027±0.000022,NA,<0.000041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,15/06/2022,22-840,NA,NA,NA,NA,NA,NA,NA,<0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,20/07/2022,22-1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.08,<0.10,<0.08,<0.35,<0.05,NA,<0.09,NA,<0.03,0.14±0.05,<0.34,<0.13,<0.19,NA
Drigg,,DR02,UMK-Unpasteurised Milk,10/08/2022,22-1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.8,NA,NA,NA,NA,<0.02,NA,<0.04,<0.15,<0.12,<0.07,<0.23,<0.03,NA,<0.06,NA,<0.03,0.14±0.03,<0.21,<0.08,<0.12,NA
Drigg,,DR02,UMK-Unpasteurised Milk,21/09/2022,22-1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63±5.0,NA,NA,NA,NA,<0.06,NA,<0.05,<0.05,<0.08,<0.05,<0.40,<0.06,NA,<0.12,NA,<0.07,0.15±0.06,<0.21,<0.15,<0.10,NA
Drigg,,DR02,UMK-Unpasteurised Milk,21/09/2022,22-1433,NA,NA,5.9,14±1.3,NA,NA,0.021±0.017,NA,NA,NA,NA,NA,NA,<0.000052,<0.31,0.000040±0.000025,NA,0.000022±0.000022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,12/10/2022,22-1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±4.6,NA,NA,NA,NA,<0.02,NA,<0.04,<0.08,<0.09,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.02,0.14±0.04,<0.39,<0.07,<0.12,NA
Drigg,,DR02,UMK-Unpasteurised Milk,09/11/2022,22-1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.05,<0.06,<0.08,<0.06,<0.38,<0.06,NA,<0.12,NA,<0.05,0.13±0.07,<0.21,<0.15,<0.10,NA
Drigg,,DR02,UMK-Unpasteurised Milk,21/12/2022,22-1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58±5.1,NA,NA,NA,NA,<0.02,NA,<0.04,<0.07,<0.05,<0.04,<0.23,<0.03,NA,<0.06,NA,<0.04,0.14±0.04,<0.20,<0.07,<0.12,NA
Drigg,,DR02,UMK-Unpasteurised Milk,21/12/2022,22-1910,NA,NA,<2.3,21±1.9,NA,NA,0.029±0.019,NA,NA,NA,NA,NA,NA,<0.000045,<0.27,0.0000083±0.0000098,NA,<0.000045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,24/01/2023,22-2016,NA,NA,NA,NA,NA,NA,NA,<0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,19/01/2022,22-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.8,NA,NA,NA,NA,<0.05,NA,<0.06,<0.06,<0.10,<0.05,<0.45,<0.06,NA,<0.11,NA,<0.04,<0.07,<0.30,<0.18,<0.15,NA
Drigg,,RV10,UMK-Unpasteurised Milk,09/02/2022,22-203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.1,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.07,<0.25,<0.04,NA,<0.08,NA,<0.02,0.06±0.04,<0.17,<0.11,<0.09,NA
Drigg,,RV10,UMK-Unpasteurised Milk,16/03/2022,22-379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.03,<0.06,<0.03,<0.30,<0.04,NA,<0.08,NA,<0.03,0.10±0.05,<0.34,<0.12,<0.11,NA
Drigg,,RV10,UMK-Unpasteurised Milk,16/03/2022,22-380,NA,NA,<2.1,21±1.9,NA,NA,0.021±0.016,NA,NA,NA,NA,NA,NA,<0.000048,<0.28,<0.000050,NA,<0.000067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,13/04/2022,22-522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46±3.7,NA,NA,NA,NA,<0.05,NA,<0.06,<0.06,<0.09,<0.05,<0.45,<0.07,NA,<0.11,NA,<0.04,<0.09,<0.31,<0.18,<0.15,NA
Drigg,,RV10,UMK-Unpasteurised Milk,11/05/2022,22-634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.0,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.03,<0.26,<0.04,NA,<0.08,NA,<0.03,<0.05,<0.34,<0.11,<0.09,NA
Drigg,,RV10,UMK-Unpasteurised Milk,15/06/2022,22-842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.04,<0.07,<0.04,<0.32,<0.04,NA,<0.09,NA,<0.03,0.06±0.04,<0.30,<0.12,<0.18,NA
Drigg,,RV10,UMK-Unpasteurised Milk,15/06/2022,22-843,NA,NA,<2.0,17±1.6,NA,NA,0.017±0.015,NA,NA,NA,NA,NA,NA,<0.000053,<0.31,0.000020±0.000018,NA,0.000017±0.000020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,15/06/2022,22-844,NA,NA,NA,NA,NA,NA,NA,<0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,20/07/2022,22-1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59±4.7,NA,NA,NA,NA,<0.06,NA,<0.05,<0.09,<0.11,<0.09,<0.41,<0.06,NA,<0.12,NA,<0.04,<0.08,<0.22,<0.15,<0.10,NA
Drigg,,RV10,UMK-Unpasteurised Milk,10/08/2022,22-1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.05,<0.08,<0.10,<0.07,<0.40,<0.06,NA,<0.12,NA,<0.04,<0.04,<0.41,<0.15,<0.10,NA
Drigg,,RV10,UMK-Unpasteurised Milk,21/09/2022,22-1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.08,<0.08,<0.05,<0.31,<0.05,NA,<0.08,NA,<0.05,<0.06,<0.21,<0.12,<0.11,NA
Drigg,,RV10,UMK-Unpasteurised Milk,21/09/2022,22-1426,NA,NA,<5.7,13±1.2,NA,NA,0.019±0.019,NA,NA,NA,NA,NA,NA,<0.000054,<0.32,0.000036±0.000025,NA,<0.000054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,12/10/2022,22-1587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.07,<0.08,<0.06,<0.34,<0.05,NA,<0.08,NA,<0.05,0.12±0.04,<0.22,<0.12,<0.12,NA
Drigg,,RV10,UMK-Unpasteurised Milk,09/11/2022,22-1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.8,NA,NA,NA,NA,<0.02,NA,<0.03,<0.05,<0.05,<0.03,<0.23,<0.03,NA,<0.06,NA,<0.02,0.06±0.03,<0.19,<0.07,<0.12,NA
