SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Northern Ireland,,NI04,UMK-Unpasteurised Milk,14/12/2023,23-2483,NA,NA,NA,NA,NA,NA,<0.016,NA,<0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,19/01/2023,23-99,NA,NA,NA,NA,NA,NA,0.013±0.015,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,15/02/2023,23-349,NA,NA,NA,NA,NA,NA,0.019±0.013,NA,<0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,22/03/2023,23-530,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,20/04/2023,23-755,NA,NA,NA,NA,NA,NA,0.022±0.015,NA,<0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,17/05/2023,23-931,NA,NA,NA,NA,NA,NA,0.026±0.029,NA,0.076±0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,14/06/2023,23-1054,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,19/07/2023,23-1252,NA,NA,NA,NA,NA,NA,0.012±0.012,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,16/08/2023,23-1572,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,20/09/2023,23-1752,NA,NA,NA,NA,NA,NA,0.035±0.034,NA,<0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,18/10/2023,23-2140,NA,NA,NA,NA,NA,NA,0.030±0.016,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,14/12/2023,23-2484,NA,NA,NA,NA,NA,NA,0.016±0.013,NA,<0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,19/01/2023,23-87,NA,NA,NA,NA,NA,NA,0.015±0.017,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,15/02/2023,23-350,NA,NA,NA,NA,NA,NA,0.045±0.035,NA,<0.050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,22/03/2023,23-531,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,20/04/2023,23-756,NA,NA,NA,NA,NA,NA,0.018±0.013,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,17/05/2023,23-941,NA,NA,NA,NA,NA,NA,<0.035,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,14/06/2023,23-1055,NA,NA,NA,NA,NA,NA,0.015±0.013,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,19/07/2023,23-1253,NA,NA,NA,NA,NA,NA,0.012±0.012,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,16/08/2023,23-1573,NA,NA,NA,NA,NA,NA,0.021±0.014,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,20/09/2023,23-1753,NA,NA,NA,NA,NA,NA,0.024±0.014,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,18/10/2023,23-2141,NA,NA,NA,NA,NA,NA,0.013±0.012,NA,<0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,16/11/2023,23-2313,NA,NA,NA,NA,NA,NA,0.019±0.015,NA,<0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,14/12/2023,23-2485,NA,NA,NA,NA,NA,NA,0.023±0.014,NA,<0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,19/01/2023,23-88,NA,NA,NA,NA,NA,NA,0.017±0.017,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,15/02/2023,23-351,NA,NA,NA,NA,NA,NA,0.031±0.033,NA,<0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,22/03/2023,23-532,NA,NA,NA,NA,NA,NA,0.020±0.016,NA,<0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,20/04/2023,23-757,NA,NA,NA,NA,NA,NA,0.033±0.028,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,17/05/2023,23-932,NA,NA,NA,NA,NA,NA,0.026±0.017,NA,<0.040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,14/06/2023,23-1056,NA,NA,NA,NA,NA,NA,0.022±0.014,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,19/07/2023,23-1254,NA,NA,NA,NA,NA,NA,0.024±0.013,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,16/08/2023,23-1574,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,20/09/2023,23-1754,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,18/10/2023,23-2142,NA,NA,NA,NA,NA,NA,0.030±0.034,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,16/11/2023,23-2314,NA,NA,NA,NA,NA,NA,0.015±0.013,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,14/12/2023,23-2486,NA,NA,NA,NA,NA,NA,0.035±0.018,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,19/01/2023,23-89,NA,NA,NA,NA,NA,NA,<0.025,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,15/02/2023,23-352,NA,NA,NA,NA,NA,NA,0.019±0.015,NA,<0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,22/03/2023,23-533,NA,NA,NA,NA,NA,NA,0.015±0.013,NA,<0.040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,20/04/2023,23-758,NA,NA,NA,NA,NA,NA,<0.027,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,17/05/2023,23-933,NA,NA,NA,NA,NA,NA,0.045±0.031,NA,<0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,14/06/2023,23-1057,NA,NA,NA,NA,NA,NA,0.013±0.015,NA,<0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,19/07/2023,23-1255,NA,NA,NA,NA,NA,NA,<0.022,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,16/08/2023,23-1575,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,20/09/2023,23-1755,NA,NA,NA,NA,NA,NA,0.020±0.014,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,18/10/2023,23-2143,NA,NA,NA,NA,NA,NA,0.012±0.012,NA,<0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,16/11/2023,23-2315,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,14/12/2023,23-2487,NA,NA,NA,NA,NA,NA,0.017±0.013,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI14,UMK-Unpasteurised Milk,16/11/2023,23-2312,NA,NA,NA,NA,NA,NA,0.015±0.016,NA,<0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,11/01/2023,23-24,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,15/02/2023,23-355,NA,NA,NA,NA,NA,NA,<0.027,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,15/03/2023,23-474,NA,NA,NA,NA,NA,NA,<0.025,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,12/04/2023,23-641,NA,NA,NA,NA,NA,NA,0.026±0.014,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,17/05/2023,23-919,NA,NA,NA,NA,NA,NA,<0.025,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,14/06/2023,23-1080,NA,NA,NA,NA,NA,NA,0.013±0.013,NA,<0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,14/06/2023,23-1155,NA,NA,NA,12±5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,12/07/2023,23-1225,NA,NA,NA,NA,NA,NA,0.024±0.013,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,09/08/2023,23-1464,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,06/09/2023,23-1687,NA,NA,NA,NA,NA,NA,0.023±0.017,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,18/10/2023,23-2130,NA,NA,NA,NA,NA,NA,0.019±0.015,NA,<0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,15/11/2023,23-2305,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,13/12/2023,23-2462,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,18/01/2023,23-68,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,15/02/2023,23-358,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,15/03/2023,23-476,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,12/04/2023,23-642,NA,NA,NA,NA,NA,NA,0.016±0.015,NA,<0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,10/05/2023,23-870,NA,NA,NA,NA,NA,NA,0.034±0.031,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,21/06/2023,23-1116,NA,NA,NA,NA,NA,NA,0.024±0.018,NA,<0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,21/06/2023,23-1117,NA,NA,NA,15±5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,12/07/2023,23-1226,NA,NA,NA,NA,NA,NA,0.024±0.013,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,09/08/2023,23-1465,NA,NA,NA,NA,NA,NA,0.017±0.013,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,06/09/2023,23-1688,NA,NA,NA,NA,NA,NA,0.030±0.013,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,11/10/2023,23-2052,NA,NA,NA,NA,NA,NA,0.029±0.033,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,15/11/2023,23-2306,NA,NA,NA,NA,NA,NA,0.013±0.012,NA,<0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,06/12/2023,23-2412,NA,NA,NA,NA,NA,NA,0.025±0.014,NA,<0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,ANIMAL,CAK - Cattle kidney,26/04/2023,23-795,NA,<25,<25,27±5.7,NA,NA,<0.067,<0.13,0.32±0.11,NA,NA,NA,NA,<0.00016,<0.66,0.00014±0.000098,NA,0.00018±0.000090,NA,68±5.1,NA,NA,NA,NA,<0.09,NA,<0.12,<0.25,<0.25,<0.20,<0.83,<0.12,NA,<0.20,NA,<0.09,0.32±0.11,<0.50,<0.26,<0.20,NA
Sellafield,,ANIMAL,CAM - Cattle muscle,26/04/2023,23-794,NA,<2.3,<2.3,39±7.2,NA,NA,<0.040,<0.12,0.70±0.060,NA,NA,NA,NA,<0.000083,<0.35,0.000036±0.000020,NA,0.000035±0.000035,NA,140±12,NA,NA,NA,NA,<0.03,NA,<0.05,<0.09,<0.09,<0.08,<0.27,<0.04,NA,<0.07,NA,<0.03,0.70±0.06,<0.39,<0.10,<0.13,NA
Sellafield,,ANIMAL,CLV - Cattle liver,26/04/2023,23-796,NA,<25,<25,38±4.6,NA,NA,<0.042,<0.10,0.28±0.066,NA,NA,NA,NA,0.000075±0.000049,<0.33,0.00030±0.000084,NA,0.00080±0.00016,NA,79±5.4,NA,NA,NA,NA,<0.05,NA,<0.07,<0.13,<0.12,<0.11,<0.40,<0.06,NA,<0.09,NA,<0.04,0.28±0.07,<0.36,<0.14,<0.20,NA
Sellafield,,ANIMAL,EGG - Chicken eggs,06/06/2023,23-977,NA,<25,<25,45±10,NA,NA,0.070±0.027,NA,<0.041,NA,NA,NA,NA,0.00011±0.000057,<0.32,0.00069±0.00014,NA,0.00080±0.00016,NA,44±3.3,NA,NA,NA,NA,<0.05,NA,<0.06,<0.08,<0.10,<0.06,<0.39,<0.06,NA,<0.10,NA,<0.05,<0.04,<0.38,<0.14,<0.11,NA
Sellafield,,ANIMAL,LAM - Lamb muscle,16/05/2023,23-890,NA,<2.2,<2.2,23±5.6,NA,NA,<0.046,<0.11,0.32±0.062,NA,NA,NA,NA,<0.000073,<0.31,0.000074±0.000025,NA,0.000070±0.000037,NA,110±7.4,NA,NA,NA,NA,<0.05,NA,<0.07,<0.13,<0.13,<0.10,<0.39,<0.07,NA,<0.09,NA,<0.03,0.32±0.06,<0.27,<0.16,<0.13,NA
