SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Berkeley & Oldbury,Severn Elvers,,EOE - Elvers/Eels,13/04/2021,21-610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75±6.1,<1.6,<0.07,<0.04,<0.10,<0.09,<0.26,<0.10,<0.17,<0.20,<0.16,<0.71,<0.12,<0.32,<0.18,<4.1,<0.07,0.15±0.09,<0.35,<0.25,<0.14,<0.12
Bradwell,,BR07,UMK-Unpasteurised Milk,08/04/2021,21-583,NA,NA,<2.1,21±1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.8,NA,NA,NA,NA,<0.06,NA,<0.08,<0.18,<0.17,<0.13,<0.50,<0.08,NA,<0.12,NA,<0.07,<0.05,<0.35,<0.17,<0.16,NA
Bradwell,,BR07,UMK-Unpasteurised Milk,30/06/2021,21-1054,NA,NA,<2.0,18±1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.07,<0.11,<0.06,<0.45,<0.07,NA,<0.12,NA,<0.07,<0.05,<0.31,<0.18,<0.15,NA
Bradwell,,BR07,UMK-Unpasteurised Milk,29/09/2021,21-1559,NA,NA,<2.7,31±2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.9,NA,NA,NA,NA,<0.06,NA,<0.09,<0.20,<0.19,<0.14,<0.48,<0.08,NA,<0.12,NA,<0.08,<0.05,<0.55,<0.19,<0.26,NA
Bradwell,,BR07,UMK-Unpasteurised Milk,09/12/2021,21-1974,NA,NA,<4.3,10±1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.6,NA,NA,NA,NA,<0.02,NA,<0.03,<0.04,<0.05,<0.04,<0.21,<0.03,NA,<0.06,NA,<0.01,<0.02,<0.35,<0.07,<0.11,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,11/03/2021,21-328,NA,NA,<2.2,25±2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.1,NA,NA,NA,NA,<0.04,NA,<0.04,<0.05,<0.07,<0.09,<0.27,<0.04,NA,<0.08,NA,<0.04,<0.03,<0.18,<0.12,<0.17,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,09/06/2021,21-891,NA,NA,<2.8,31±3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±4.0,NA,NA,NA,NA,<0.04,NA,<0.04,<0.07,<0.08,<0.06,<0.28,<0.05,NA,<0.08,NA,<0.02,<0.03,<0.18,<0.11,<0.09,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,08/09/2021,21-1409,NA,NA,<2.0,24±2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.9,NA,NA,NA,NA,<0.06,NA,<0.08,<0.17,<0.17,<0.12,<0.47,<0.08,NA,<0.12,NA,<0.07,<0.05,<0.34,<0.17,<0.15,NA
Bradwell,,BR86,UMK-Unpasteurised Milk,06/12/2021,21-1919,NA,NA,<2.8,22±2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.07,<0.11,<0.06,<0.47,<0.07,NA,<0.12,NA,<0.07,<0.05,<0.31,<0.18,<0.15,NA
Bradwell,,CROP,CAB - Cabbage,03/02/2021,21-137,NA,NA,<2.0,22±2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140±9.2,NA,NA,NA,NA,<0.05,NA,<0.05,<0.04,<0.08,<0.04,<0.40,<0.06,NA,<0.10,NA,<0.08,<0.05,<0.27,<0.19,<0.15,NA
Bradwell,,CROP,LUC - Lucerne,05/05/2021,21-715,NA,NA,10±11,27±2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160±11,NA,NA,NA,NA,<0.07,NA,<0.07,<0.08,<0.12,<0.06,<0.52,<0.08,NA,<0.12,NA,<0.05,<0.06,<0.32,<0.23,<0.16,NA
Bradwell,Blackwater Estuary,,OYG - Pacific oyster,02/02/2021,21-133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022±0.000049,NA,0.00089±0.00012,ND,0.0015±0.00015,0.000025±0.000018,56±4.6,<0.55,<0.05,<0.04,<0.08,<0.06,<0.14,<0.07,<0.07,<0.10,<0.07,<0.48,<0.09,<0.14,<0.16,<0.17,<0.06,<0.11,<0.68,<0.18,<0.15,<0.27
Bradwell,PLZ,,SKR - Skates/rays,11/05/2021,21-720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80±5.5,<1.9,<0.04,<0.03,<0.08,<0.05,<0.11,<0.07,<0.16,<0.15,<0.12,<0.42,<0.06,<0.17,<0.10,ND,<0.04,0.10±0.06,<0.23,<0.15,<0.09,<0.06
Bradwell,Tollesbury Saltmarsh,,SAM - Samphire,08/09/2021,21-1375,NA,NA,NA,NA,NA,NA,NA,<0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28±2.8,<1.2,<0.06,<0.03,<0.07,<0.06,<0.17,<0.07,<0.11,<0.14,<0.12,<0.51,<0.08,<0.24,<0.13,<3.0,<0.06,0.22±0.07,<0.26,<0.17,<0.10,<0.07
Bradwell,West Mersea,,LBE - European lobster,06/07/2021,21-1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78±5.6,<18,<0.09,<0.06,<0.24,<0.07,<0.24,<0.16,<1.1,<0.50,<0.81,<0.73,<0.12,<0.67,<0.16,ND,<0.11,<0.07,<0.45,<0.23,<0.16,<0.18
Capenhurst,,CA00,UMK-Unpasteurised Milk,29/07/2021,21-1224,NA,NA,NA,NA,NA,NA,NA,<0.0064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA00,UMK-Unpasteurised Milk,04/01/2022,21-2070,NA,NA,NA,NA,NA,NA,NA,<0.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,11/03/2021,21-330,NA,NA,<2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,02/06/2021,21-865,NA,NA,<5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,08/09/2021,21-1411,NA,NA,<2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA04,UMK-Unpasteurised Milk,09/12/2021,21-1936,NA,NA,<2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,11/03/2021,21-332,NA,NA,<2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,02/06/2021,21-867,NA,NA,<3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,08/09/2021,21-1413,NA,NA,<2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CA15,UMK-Unpasteurised Milk,09/12/2021,21-1939,NA,NA,<3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CROP,BRT - Beetroot,18/08/2021,21-1321,NA,NA,NA,NA,NA,NA,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,,CROP,SIL - Silage,16/09/2021,21-1476,NA,NA,NA,NA,NA,NA,NA,0.051±0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capenhurst,Liverpool Bay,,DAB - Dab,27/07/2021,21-1226,NA,NA,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120±8.1,<6.0,<0.08,<0.05,<0.17,<0.08,<0.24,<0.14,<0.47,<0.34,<0.38,<0.71,<0.12,<0.46,<0.17,ND,<0.07,0.48±0.10,<0.43,<0.25,<0.17,<0.22
Capenhurst,Liverpool Bay,,MUS - Blue (edible) mussel,08/09/2021,21-1376,NA,NA,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12±3.0,<19,<0.11,<0.08,<0.29,<0.14,<0.37,<0.23,<1.7,<0.61,<0.78,<1.0,<0.16,<0.87,<0.24,ND,<0.11,1.2±0.16,<0.65,<0.28,<0.26,1.7±0.42
Capenhurst,R. Dee Cockle,,COC - Common cockle,17/09/2021,21-1478,NA,NA,<25,NA,NA,NA,NA,1.5±0.16,NA,NA,NA,NA,NA,0.087±0.011,NA,1.3±0.079,ND,0.50±0.035,ND,12±2.7,<3.1,<0.13,<0.06,<0.13,<0.08,<0.31,<0.14,<0.32,<0.19,<0.21,<0.78,<0.12,<0.36,<0.20,ND,<0.15,0.69±0.11,<0.49,<0.24,<0.22,1.6±0.44
Capenhurst,Wirral Shrimp,,USH - Shrimp (unidentified),12/10/2021,21-1605,NA,NA,<25,NA,NA,NA,NA,0.12±0.078,NA,NA,NA,NA,NA,0.00047±0.000084,NA,0.0072±0.00059,ND,0.0033±0.00029,ND,46±3.7,<2.8,<0.06,<0.04,<0.11,<0.11,<0.16,<0.10,<0.55,<0.22,<0.22,<0.59,<0.09,<0.29,<0.15,ND,<0.07,0.53±0.11,<0.34,<0.18,<0.14,<0.17
Derby,,CROP,POT - Potato,27/07/2021,21-1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160±11,NA,NA,NA,NA,<0.05,NA,<0.06,<0.10,<0.08,<0.05,<0.38,<0.06,NA,<0.10,NA,<0.06,<0.04,<0.34,<0.17,<0.22,NA
Derby,,CROP,WHT - Wheat,01/09/2021,21-1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120±8.6,NA,NA,NA,NA,<0.08,NA,<0.08,<0.09,<0.14,<0.07,<0.60,<0.09,NA,<0.15,NA,<0.10,<0.07,<0.38,<0.26,<0.19,NA
Devonport,,CROP,GRS - Grass,24/08/2021,21-1323,NA,NA,<2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290±19,NA,NA,NA,NA,<0.06,NA,<0.07,<0.15,<0.15,<0.12,<0.41,<0.07,NA,<0.12,NA,<0.08,<0.05,<0.27,<0.20,<0.12,NA
Devonport,,CROP,POT - Potato,24/08/2021,21-1324,NA,NA,<2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130±8.7,NA,NA,NA,NA,<0.05,NA,<0.06,<0.08,<0.11,<0.06,<0.39,<0.06,NA,<0.09,NA,<0.04,<0.04,<0.26,<0.17,<0.13,NA
Devonport,Lynher Estuary,,SHP - Shrimp/prawn,20/10/2021,21-1677,NA,NA,NA,28±5.6,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devonport,Lynher Estuary,,USH - Shrimp (unidentified),20/10/2021,21-1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±3.8,<6.0,<0.05,<0.04,<0.11,<0.04,<0.11,<0.11,<0.37,<0.23,<0.27,<0.47,<0.07,<0.27,<0.12,ND,<0.06,<0.04,<0.34,<0.14,<0.14,<0.17
Devonport,Plymouth Sound,,BWR - Ballan wrasse,26/01/2021,21-129,NA,<25,<25,25±5.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120±8.2,<1.9,<0.06,<0.04,<0.10,<0.07,<0.19,<0.09,<0.32,<0.19,<0.17,<0.57,<0.09,<0.24,<0.14,<12,<0.04,0.15±0.07,<0.32,<0.22,<0.14,<0.10
Devonport,Plymouth Sound,,CRE - Edible crab,26/01/2021,21-130,NA,NA,NA,21±4.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59±4.2,<1.1,<0.04,<0.03,<0.06,<0.05,<0.11,<0.06,<0.11,<0.12,<0.10,<0.38,<0.06,<0.16,<0.10,<4.7,<0.04,<0.04,<0.23,<0.14,<0.10,<0.05
Devonport,R. Lynher,,MUS - Blue (edible) mussel,23/03/2021,21-441,NA,<25,<25,11±2.1,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13±1.9,<1.6,<0.05,<0.03,<0.08,<0.06,<0.13,<0.08,<0.16,<0.16,<0.15,<0.51,<0.08,<0.26,<0.12,ND,<0.04,<0.10,<0.24,<0.16,<0.10,<0.04
Drigg,,CROP,OAT - Oats,14/09/2021,21-1430,NA,NA,<3.3,64±5.9,NA,NA,0.43±0.055,<0.040,0.41±0.062,NA,NA,NA,NA,0.00029±0.00010,<0.50,0.0034±0.00046,NA,0.0021±0.00029,NA,120±7.9,NA,NA,NA,NA,<0.04,NA,<0.05,<0.12,<0.12,<0.11,<0.30,<0.05,NA,<0.08,NA,<0.04,0.41±0.06,<0.37,<0.12,<0.08,NA
Drigg,,CROP,POT - Potato,14/09/2021,21-1431,NA,NA,<2.2,32±2.9,NA,NA,0.039±0.027,<0.036,0.24±0.045,NA,NA,NA,NA,0.000014±0.000012,<0.56,0.00059±0.00013,NA,0.00044±0.00014,NA,140±12,NA,NA,NA,NA,<0.03,NA,<0.04,<0.07,<0.09,<0.04,<0.24,<0.03,NA,<0.06,NA,<0.05,0.24±0.04,<0.20,<0.10,<0.12,NA
Drigg,,DR02,UMK-Unpasteurised Milk,21/01/2021,21-96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.04,<0.07,<0.04,<0.34,<0.05,NA,<0.09,NA,<0.04,0.10±0.05,<0.47,<0.12,<0.19,NA
Drigg,,DR02,UMK-Unpasteurised Milk,10/02/2021,21-180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.6,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.04,<0.03,<0.22,<0.03,NA,<0.06,NA,<0.02,0.08±0.03,<0.29,<0.07,<0.17,NA
Drigg,,DR02,UMK-Unpasteurised Milk,17/03/2021,21-393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.03,<0.06,<0.03,<0.31,<0.04,NA,<0.08,NA,<0.03,0.10±0.03,<0.20,<0.13,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,22/03/2021,21-405,NA,NA,<4.8,21±2.0,NA,NA,<0.028,NA,NA,NA,NA,NA,NA,0.000010±0.0000078,<0.19,<0.000039,NA,0.000026±0.000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,14/04/2021,21-630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58±4.7,NA,NA,NA,NA,<0.05,NA,<0.04,<0.04,<0.07,<0.05,<0.37,<0.06,NA,<0.12,NA,<0.05,0.10±0.06,<0.21,<0.15,<0.10,NA
Drigg,,DR02,UMK-Unpasteurised Milk,12/05/2021,21-764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.5,NA,NA,NA,NA,<0.04,NA,<0.05,<0.08,<0.12,<0.04,<0.33,<0.04,NA,<0.09,NA,<0.04,0.07±0.04,<0.30,<0.12,<0.19,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/06/2021,21-959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.4,NA,NA,NA,NA,<0.02,NA,<0.07,<0.03,<0.05,<0.03,<0.21,<0.03,NA,<0.06,NA,<0.03,0.13±0.03,<0.18,<0.07,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/06/2021,21-960,NA,NA,<7.3,25±2.4,NA,NA,0.029±0.019,NA,NA,NA,NA,NA,NA,<0.000029,<0.12,0.000012±0.0000098,NA,<0.000029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/06/2021,21-961,NA,NA,NA,NA,NA,NA,NA,<0.0058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,21/07/2021,21-1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.3,NA,NA,NA,NA,<0.02,NA,<0.03,<0.04,<0.05,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.03,0.09±0.03,<0.38,<0.07,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,11/08/2021,21-1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.3,NA,NA,NA,NA,<0.02,NA,<0.04,<0.04,<0.05,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.02,0.21±0.04,<0.18,<0.07,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,22/09/2021,21-1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.6,NA,NA,NA,NA,<0.04,NA,<0.06,<0.11,<0.08,<0.06,<0.34,<0.05,NA,<0.09,NA,<0.02,0.14±0.05,<0.32,<0.12,<0.19,NA
Drigg,,DR02,UMK-Unpasteurised Milk,22/09/2021,21-1507,NA,NA,<2.7,16±1.6,NA,NA,0.017±0.018,NA,NA,NA,NA,NA,NA,<0.000048,<0.19,<0.000031,NA,<0.000048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,13/10/2021,21-1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.05,<0.31,<0.05,NA,<0.08,NA,<0.03,0.14±0.04,<0.21,<0.12,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,10/11/2021,21-1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.6,NA,NA,NA,NA,<0.02,NA,<0.03,<0.02,<0.04,<0.03,<0.20,<0.03,NA,<0.06,NA,<0.02,0.10±0.04,<0.17,<0.07,<0.11,NA
Drigg,,DR02,UMK-Unpasteurised Milk,15/12/2021,21-2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63±5.0,NA,NA,NA,NA,<0.05,NA,<0.04,<0.06,<0.07,<0.04,<0.37,<0.06,NA,<0.11,NA,<0.07,0.14±0.06,<0.29,<0.14,<0.10,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/12/2021,21-2016,NA,NA,<2.6,21±2.0,NA,NA,0.028±0.033,NA,NA,NA,NA,NA,NA,<0.000046,<0.17,0.0000053±0.0000039,NA,<0.000046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,DR02,UMK-Unpasteurised Milk,16/12/2021,21-2017,NA,NA,NA,NA,NA,NA,NA,<0.0058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,21/01/2021,21-91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.8,NA,NA,NA,NA,<0.06,NA,<0.06,<0.06,<0.09,<0.05,<0.42,<0.07,NA,<0.12,NA,<0.07,<0.05,<0.29,<0.18,<0.25,NA
Drigg,,RV10,UMK-Unpasteurised Milk,10/02/2021,21-171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.8,NA,NA,NA,NA,<0.06,NA,<0.06,<0.05,<0.09,<0.04,<0.42,<0.06,NA,<0.12,NA,<0.04,<0.09,<0.29,<0.18,<0.27,NA
Drigg,,RV10,UMK-Unpasteurised Milk,17/03/2021,21-397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.03,<0.05,<0.04,<0.03,<0.20,<0.03,NA,<0.06,NA,<0.02,0.06±0.03,<0.17,<0.07,<0.11,NA
Drigg,,RV10,UMK-Unpasteurised Milk,18/03/2021,21-398,NA,NA,<2.4,18±1.7,NA,NA,0.019±0.017,NA,NA,NA,NA,NA,NA,<0.000064,<0.18,0.000015±0.000012,NA,<0.000078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,14/04/2021,21-640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.8,NA,NA,NA,NA,<0.06,NA,<0.06,<0.06,<0.09,<0.05,<0.45,<0.06,NA,<0.12,NA,<0.03,<0.05,<0.31,<0.17,<0.15,NA
Drigg,,RV10,UMK-Unpasteurised Milk,12/05/2021,21-766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.03,<0.06,<0.03,<0.30,<0.04,NA,<0.08,NA,<0.03,<0.04,<0.38,<0.12,<0.12,NA
Drigg,,RV10,UMK-Unpasteurised Milk,16/06/2021,21-963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.07,NA,<0.05,<0.10,<0.07,<0.05,<0.33,<0.05,NA,<0.09,NA,<0.03,<0.07,<0.31,<0.12,<0.19,NA
Drigg,,RV10,UMK-Unpasteurised Milk,16/06/2021,21-964,NA,NA,<2.3,13±1.2,NA,NA,<0.031,NA,NA,NA,NA,NA,NA,<0.000026,<0.11,0.000041±0.000022,NA,<0.000026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,16/06/2021,21-965,NA,NA,NA,NA,NA,NA,NA,<0.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drigg,,RV10,UMK-Unpasteurised Milk,21/07/2021,21-1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.05,<0.06,<0.04,<0.30,<0.05,NA,<0.08,NA,<0.03,0.07±0.05,<0.21,<0.12,<0.11,NA
Drigg,,RV10,UMK-Unpasteurised Milk,11/08/2021,21-1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.8,NA,NA,NA,NA,<0.06,NA,<0.06,<0.05,<0.09,<0.04,<0.45,<0.07,NA,<0.11,NA,<0.03,<0.05,<0.59,<0.18,<0.15,NA
Drigg,,RV10,UMK-Unpasteurised Milk,22/09/2021,21-1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.9,NA,NA,NA,NA,<0.06,NA,<0.13,<0.10,<0.13,<0.07,<0.46,<0.07,NA,<0.12,NA,<0.08,<0.05,<0.32,<0.18,<0.15,NA
